word,sentence
上演,今年の文化祭では、クラスで劇を**上演**することになりました。
城下,祭りの日は、城下全体が賑わっていた。
消去,この鉛筆書きは後で消去できます。
上空,ヘリコプターが上空を旋回している。
衝撃,そのニュースは私にとって大きな衝撃だった。
証言,事件の証言を集める。
証拠,アリバイを証明する証拠が必要です。
照合,パスワードを照合してください。
詳細,詳細については、ウェブサイトをご覧ください。
上昇,気温が上昇している。
昇進,彼は仕事で昇進した。
称する,彼は弁護士と称する人物に騙された。
情勢,世界情勢は常に変化している。
消息,しばらく消息を絶っていた友人と、偶然再会した。
承諾,申請内容を**承諾**いたしました。
情緒,この映画は、美しい音楽と映像で観客の情緒に訴えかける。
象徴,鳩は平和の象徴です。
小児科,子供の風邪で小児科を受診した。
使用人,その家には多くの使用人がいた。
情熱,彼は仕事に情熱を燃やしている。
譲歩,彼は自分の意見を譲歩しなかった。
条約,日米安全保障**条約**は、日米間の安全保障に関する重要な取り決めです。
勝利,日本代表は、劇的な勝利を収めた。
上陸,台風が沖縄に上陸した。
蒸溜,ウィスキーは、大麦などを発酵させた後、蒸溜して造られる。
奨励,会社は社員の資格取得を奨励している。
ショー,その映画は、迫力のあるカーアクション・**ショー**が見どころだ。
除外,アレルギーのある食材は除外してください。
職員,職員一同、皆様のご来場を心よりお待ちしております。
植民地,その国はかつてヨーロッパの植民地だった。
職務,職務を忠実に遂行します。
諸君,**諸君、ご健闘を祈る！**
助言,先生から進路について助言をもらった。
徐行,この先、工事中のため徐行してください。
所在,財布の所在が分からなくて困っています。
所持,彼は銃を所持していた。
所属,彼は野球部に所属している。
処置,怪我の応急処置をする。
しょっちゅう,彼はしょっちゅう遅刻してくる。
所定,所定の用紙にご記入ください。
所得,彼の所得は平均より低い。
処罰,彼は交通違反で罰金を科せられるという処罰を受けた。
初版,この小説の初版はもう手に入らないらしい。
書評,この小説の書評をいくつか読んでから、買うかどうか決めようと思っています。
処分,古い服を処分した。
庶民,このレストランは高級すぎて、庶民にはなかなか手が届かない。
庶務,新しいオフィスレイアウトについて、庶務課に問い合わせてください。
所有,彼は広い庭を**所有**している。
調べ,事件の調べが進んでいる。
自立,彼は大学進学を機に、親元を離れて自立した生活を始めた。
記す,日記にその日の出来事を記す。
指令,隊長から「前進！」の指令が出た。
～心,故郷を思う心は誰にでもあるだろう。
陣,新しいプロジェクトのために、強力な**陣**容を組むことができた。
進化,技術は日々進化している。
人格,彼のユーモアのセンスは、彼の明るい人格をよく表している。
審議,その法案は現在、国会で審議中です。
新婚,新婚の二人は、幸せそうに手を繋いで歩いていた。
審査,この奨学金の申請には審査があります。
人材,弊社はグローバルに活躍できる人材を求めています。
紳士,彼はいつもドアを開けてくれる、とても紳士的な人だ。
真実,彼の証言には**真実**が含まれていると思えない。
信者,彼は熱狂的なサッカーチームの信者だ。
真珠,彼女は真珠のネックレスを身につけていた。
進出,その会社は、海外市場への進出を計画している。
心情,彼の心情を察すると、何も言えなかった。
新人,新人の田中さんは、覚えることがたくさんあって大変そうです。
神聖,この場所は、地元の人々にとって神聖な場所です。
親善,両国の親善を深めるためのイベントが開催された。
真相,事件の真相はまだ明らかになっていない。
迅速,迅速な対応に感謝いたします。
人体,人体は複雑な仕組みで動いている。
新築,新築の家に引っ越すのが楽しみだ。
心中,若い二人は、絶望の淵で心中を図った。
進呈,ご来店のお客様に粗品を進呈いたします。
進展,交渉は少しずつ進展している。
神殿,京都には美しい神殿がたくさんあります。
進度,授業の進度は順調です。
振動,地震で家が大きく振動した。
新入生,新入生歓迎会は、とても盛り上がりました。
信任,国民は政府への信任を失いつつある。
神秘,星空には、言葉では言い表せない神秘が宿っている。
辛抱,もう少しの辛抱だ、きっとうまくいくよ。
人民,政府は人民の意見を尊重すべきだ。
侵略,ロシアはウクライナを侵略した。
診療,今日、内科で診療を受けました。
水源,この川の水源は、あの山の雪解け水です。
推進,新しいプロジェクトを推進するため、チームを発足しました。
吹奏,運動会の入場行進では、吹奏楽部が**吹奏**を担当した。
推測,犯人は男だと推測される。
水田,夏の夕暮れ時、**水田**にはカエルの鳴き声が響いていた。
